observationTime,salinity,ph,dissolvedoxygen,dissolvedmethane,cdom,temperature,condition
2023-07-12 11:30:56,34.6866989,7.9123001,1.867,0.0654894,0.8136,25.0021992,Safe
2023-07-12 11:00:56,34.6856003,7.9113998,1.7359999,0.064773,0.5424,25.2992992,Safe
2023-07-12 10:30:56,34.6766014,7.9032001,2.132,0.0617466,2.8024001,25.3987999,Safe
2023-07-12 10:00:56,34.6880989,7.9169998,2.2950001,0.0621776,0.6328,25.5340996,Safe
2023-07-12 09:30:56,34.6899986,7.9054999,2.5320001,0.06014,0.7232,25.6243,Safe
2023-07-12 09:00:56,34.6890984,7.9115,2.664,0.0649117,0.5424,26.4354,Safe
2023-07-12 08:30:56,34.6852989,7.9068999,2.934,0.0670532,0.6328,26.1051998,Safe
2023-07-12 08:00:56,34.6777992,7.9219999,2.628,0.0656774,0.6328,25.8474998,Safe
2023-07-12 07:30:56,34.6744003,7.8975,2.1630001,0.067122,0.904,26.4587994,Safe
2023-07-12 07:00:56,34.6707001,7.9573002,1.906,0.0686781,0.7232,27.6278992,Safe
2023-07-12 06:30:56,34.6715012,7.9909,2.039,0.0691307,0.6328,25.4162006,Safe
2023-07-12 06:00:56,34.6944008,7.9531002,1.52,0.0689994,0.6328,25.4309998,Safe
2023-07-12 05:30:56,34.6764984,7.9379001,1.99,0.0687115,0.5424,25.3757,Safe
2023-07-12 05:00:56,34.6637993,7.98,2.0550001,0.0689851,0.6328,25.2924995,Safe
2023-07-12 04:30:56,34.6834984,7.9429002,2.6140001,0.0705666,0.6328,24.8852005,Safe
2023-07-12 04:00:56,34.6744995,7.8906999,3.075,0.0687751,0.6328,24.8929005,Safe
2023-07-12 03:30:56,34.6806984,7.9351001,3.348,0.0713308,0.6328,25.1716003,Safe
2023-07-12 03:00:56,34.6608009,7.9222002,3.4579999,0.0704571,0.5424,24.8551006,Safe
2023-07-12 02:30:56,34.6758003,7.9274998,3.425,0.0682517,0.6328,24.8379002,Safe
2023-07-12 02:00:56,34.6913986,7.9207001,3.2490001,0.0715586,0.6328,24.7343998,Safe
2023-07-12 01:30:56,34.6773987,7.9117999,3.1470001,0.0690313,0.5424,24.7509003,Safe
2023-07-12 01:00:56,34.6866989,7.8730998,3.05,0.0702628,0.5424,24.7744999,Safe
2023-07-12 00:30:56,34.6893005,7.8706002,2.96,0.0708017,0.5424,24.6779003,Safe
2023-07-12 00:00:56,34.6810989,7.8569002,2.3369999,0.0696526,0.6328,24.6513004,Safe
2023-07-11 23:30:56,34.6862984,7.8088999,1.841,0.0674151,0.5424,24.6580009,Safe
2023-07-11 23:00:56,34.6924019,7.8548002,2.4809999,0.0701323,0.6328,24.5902996,Safe
2023-07-11 22:30:56,34.6772995,7.8147998,2.3510001,0.0631974,0.452,24.6644001,Safe
2023-07-11 22:00:56,34.6869011,7.9013,1.7539999,0.0650814,0.7232,24.5853996,Safe
2023-07-11 21:30:56,34.6837997,7.8527999,1.605,0.0652473,0.6328,24.5620003,Safe
2023-07-11 21:00:56,34.6869011,7.9201002,2.2279999,0.0629399,0.8136,24.5503006,Safe
2023-07-11 20:30:56,34.6817017,7.8719001,2.506,0.0646138,0.6328,24.5923004,Safe
2023-07-11 20:00:56,34.6743011,7.8944998,2.6589999,0.0657757,0.6328,24.5072994,Safe
2023-07-11 19:30:56,34.6715012,7.8752999,2.398,0.0641712,0.6328,24.5098,Safe
2023-07-11 19:00:56,34.6804008,7.8790998,2.5539999,0.0692123,0.7232,24.5118008,Safe
2023-07-11 18:30:56,34.6777,7.8704,2.322,0.0652571,0.6328,24.5184994,Safe
2023-07-11 18:00:56,34.678299,7.8848,2.5699999,0.0654615,0.6328,24.5228996,Safe
2023-07-11 17:30:56,34.6809006,7.8966999,2.221,0.0630285,0.7232,24.6296997,Safe
2023-07-11 17:00:56,34.6818008,7.8448,1.772,0.0632958,0.452,24.5860996,Safe
2023-07-11 16:30:56,34.6791,7.8958998,1.566,0.0617845,0.7232,24.7866993,Safe
2023-07-11 16:00:56,34.6632004,7.9066,1.516,0.0617223,0.8136,24.7581997,Safe
2023-07-11 15:30:56,34.6809998,7.8979998,1.678,0.0629736,0.6328,24.7558994,Safe
2023-07-11 15:00:56,34.6702003,7.9008002,1.901,0.0652465,0.452,24.8540001,Safe
2023-07-11 14:30:56,34.6678009,7.9154,2.172,0.0663268,0.8136,25.3166008,Safe
2023-07-11 14:00:56,34.5965996,7.8994999,2.049,0.0683524,0.6328,26.4550991,Safe
2023-07-11 13:30:56,34.6216011,7.8933001,2.2550001,0.0681062,0.7232,26.5063992,Safe
2023-07-11 13:00:56,34.6198006,7.8740001,2.2019999,0.0683242,0.6328,25.4057999,Safe
2023-07-11 12:30:56,34.6741982,7.8832002,1.936,0.0639473,0.7232,25.5445995,Safe
2023-07-11 12:00:56,34.6431999,7.9561,1.717,0.0655159,0.6328,25.0636997,Safe
2023-07-11 11:30:56,34.5682983,8.0008001,1.653,0.0633311,0.7232,25.1544991,Safe
2023-07-11 11:00:56,34.6357994,8.1084003,1.6339999,0.0603487,0.6328,25.3794994,Safe
2023-07-11 10:30:56,34.6484985,7.9643002,1.605,0.0610546,0.7232,25.2486,Safe
2023-07-11 10:00:56,34.6683998,7.9496999,2.934,0.0667128,0.7232,25.3180008,Safe
2023-07-11 09:30:56,34.7549019,7.9373999,3.0880001,0.0661682,0.6328,25.6385994,Safe
2023-07-11 09:00:56,34.6137009,7.9000001,3.1270001,0.065275,0.452,26.2427006,Safe
2023-07-11 08:30:56,34.5937996,7.9120002,3.267,0.064306,0.6328,25.4393005,Safe
2023-07-11 08:00:56,34.5923004,7.9151001,2.467,0.0655919,0.6328,26.6091995,Safe
2023-07-11 07:30:56,34.6035995,7.9157,2.9200001,0.0656336,0.5424,26.3255997,Safe
2023-07-11 07:00:56,34.6030006,7.8780999,1.956,0.0701068,0.452,26.2749004,Safe
2023-07-11 06:30:56,34.6346016,7.8748002,2.254,0.0679931,0.5424,26.7777996,Safe
2023-07-11 06:00:56,34.6217995,7.9130998,3.416,0.0739722,0.452,26.8780994,Safe
2023-07-11 05:30:56,34.6199989,7.8656001,3.324,0.0726314,0.5424,26.5387001,Safe
2023-07-11 05:00:56,34.6315002,7.8125,2.403,0.072356,0.6328,26.2266006,Safe
2023-07-11 04:30:56,34.6027985,7.8532,2.53,0.0740824,0.5424,25.8763008,Safe
2023-07-11 04:00:56,34.6479988,7.9021001,1.61,0.0773487,0.452,25.3896008,Safe
2023-07-11 03:30:56,34.6408005,7.9253998,2.0120001,0.075054,0.5424,25.2453995,Safe
2023-07-11 03:00:56,34.6167984,7.9176002,2.9300001,0.080503,0.9944,25.9813004,Safe
2023-07-11 02:30:56,34.6267014,7.9527998,2.9389999,0.0793623,1.2656001,25.9542999,Safe
2023-07-11 02:00:56,34.6274986,7.9457002,2.7920001,0.0749144,1.1752,26.1284008,Safe
2023-07-11 01:30:56,34.6360016,7.9175,2.714,0.0790954,1.3560001,26.4323006,Safe
2023-07-11 01:00:56,34.6885986,7.9498,2.7079999,0.0792205,1.2656001,25.8339005,Safe
2023-07-11 00:00:56,34.6722984,7.9322,2.8369999,0.0774491,1.5368,26.4256001,Safe
2023-07-10 23:30:56,34.6837997,7.9042001,2.901,0.0789495,1.4464,25.0578003,Safe
2023-07-10 23:00:56,34.6889992,7.8934999,3.329,0.0765689,1.2656001,24.6450996,Safe
2023-07-10 22:30:56,34.6856003,7.8937998,2.3770001,0.0783914,1.2656001,25.2509003,Safe
2023-07-10 22:00:56,34.6455994,7.9362998,2.0220001,0.0795779,1.3560001,25.4780006,Safe
2023-07-10 21:30:56,34.6427994,7.9533,2.0880001,0.0779932,1.5368,24.8875008,Safe
2023-07-10 21:00:56,34.6627998,7.9633999,1.6390001,0.0817146,1.2656001,24.7977009,Safe
2023-07-10 20:30:56,34.6758995,7.9998999,1.9859999,0.0826937,1.0848,24.9078007,Safe
2023-07-10 20:00:56,34.656601,7.9828,1.9529999,0.0806612,1.1752,24.7658005,Safe
2023-07-10 19:30:56,34.6585999,8.0094995,1.51,0.0811392,1.3560001,24.6870995,Safe
2023-07-10 19:00:56,34.6596985,8.0141001,2.3699999,0.0836488,1.1752,25.0508003,Safe
2023-07-10 18:30:56,34.5954018,7.9988999,1.5930001,0.0796607,2.0792,24.7649994,Safe
2023-07-10 18:00:56,34.6660004,8.0403996,1.513,0.0842901,0.904,24.6327991,Safe
2023-07-10 17:30:56,34.6618996,8.0341997,1.792,0.0869056,0.904,24.6452999,Safe
2023-07-10 17:00:56,34.6862984,8.0079002,1.734,0.0814606,0.8136,24.6425991,Safe
2023-07-10 16:30:56,34.6610985,7.9087,2.007,0.086067,0.6328,24.8155994,Safe
2023-07-10 16:00:56,34.6855011,7.8966999,1.755,0.0857567,1.0848,24.8633995,Safe
2023-07-10 15:30:56,34.6823006,8.0029001,1.968,0.0854499,1.1752,25.0848999,Safe
2023-07-10 15:00:56,34.6735001,7.8778,2.06,0.0841206,1.2656001,25.1112995,Safe
2023-07-10 14:30:56,34.6865997,7.9219999,2.04,0.0808507,1.2656001,25.1555004,Safe
2023-07-10 14:00:56,34.6749001,7.908,2.192,0.0818083,1.2656001,25.2348995,Safe
2023-07-10 13:30:56,34.6814995,7.9180002,2.197,0.0855814,0.9944,25.2737999,Safe
2023-07-10 13:00:56,34.6800003,7.8941998,2.284,0.0861612,0.8136,25.3257008,Safe
2023-07-10 12:30:56,34.6800995,7.9126,1.564,0.0849904,0.7232,25.4027004,Safe
2023-07-10 12:00:56,34.6687012,7.8375001,2.987,0.0860857,0.7232,25.4202995,Safe
2023-07-10 11:30:56,34.658699,7.9194999,2.0409999,0.0862394,0.7232,25.3710003,Safe
2023-07-10 11:00:56,34.6209984,7.908,1.8,0.0808263,0.7232,25.3929996,Safe
2023-07-10 10:30:56,34.6458015,7.9021001,3.855,0.0890142,0.5424,25.4092999,Safe
2023-07-10 10:00:56,34.6329002,7.9573002,1.987,0.0817942,0.6328,25.4542007,Safe
2023-07-10 09:30:56,34.6453018,8.0138998,3.9590001,0.0876638,0.6328,25.4727001,Safe
2023-07-10 09:00:56,34.6020012,7.9717002,3.9489999,0.0857609,0.6328,25.5669994,Safe
2023-07-10 08:30:56,34.6512985,8.0218,3.947,0.0715939,0.5424,25.6156006,Safe
2023-07-10 08:00:56,34.6767998,8.0213003,3.4319999,0.0864514,0.9944,25.5471992,Safe
2023-07-10 07:30:56,34.6953011,8.0424004,3.539,0.09194,0.7232,25.5347004,Safe
2023-07-10 07:00:56,34.6702995,8.0281,3.1800001,0.0893604,0.6328,25.7261009,Safe
2023-07-10 06:30:56,34.6721001,8.0176001,2.586,0.0918632,0.8136,25.4950008,Safe
2023-07-10 06:00:56,34.6931992,7.9703002,2.618,0.0918982,0.6328,25.4992008,Safe
2023-07-10 05:30:56,34.6906013,8.0128002,2.3429999,0.0922936,0.452,25.4340992,Safe
2023-07-10 05:00:56,34.6959991,8.0290003,2.2869999,0.0918658,0.7232,25.5547009,Safe
2023-07-10 04:30:56,34.7000008,8.0242004,2.177,0.0902886,0.7232,25.4925003,Safe
2023-07-10 04:00:56,34.6856995,7.9208999,2.4119999,0.088282,0.904,25.3841991,Safe
2023-07-10 03:30:56,34.6957016,7.9835,2.6600001,0.0972765,1.2656001,25.9929008,Safe
2023-07-10 03:00:56,34.7008018,7.9878998,2.686,0.0944314,0.7232,26.3663006,Safe
2023-07-10 02:30:56,34.6945992,7.9537001,2.5,0.094418,0.7232,26.3446007,Safe
2023-07-10 02:00:56,34.6795006,8.0139999,2.459,0.0946106,0.8136,25.8885002,Safe
2023-07-10 01:30:56,34.6920013,7.9970002,2.575,0.0929021,0.7232,26.1963005,Safe
2023-07-10 01:00:56,34.6874008,7.9759998,2.178,0.0960591,0.8136,25.6002007,Safe
2023-07-10 00:30:56,34.6554985,7.9755998,2.198,0.0942091,0.6328,25.1508999,Safe
2023-07-10 00:00:56,34.7084999,7.9871001,2.162,0.090788,0.8136,25.1571999,Safe
2023-07-09 23:30:56,34.1512985,7.9956002,2.518,0.0912056,0.6328,24.9671001,Safe
2023-07-09 23:00:56,34.6957016,7.994,2.824,0.0904315,0.7232,25.1184998,Safe
2023-07-09 22:30:56,34.6913986,7.9988999,3.11,0.0897006,0.7232,24.7001991,Safe
2023-07-09 22:00:56,34.6948013,7.9789,3.318,0.0919739,0.7232,24.7262993,Safe
2023-07-09 21:30:56,34.7039986,7.9912,3.639,0.0898676,0.8136,24.9181995,Safe
2023-07-09 21:00:56,34.6897011,8.0173998,3.609,0.0874842,0.8136,24.9319992,Safe
2023-07-09 20:30:56,34.7000008,8.0249004,3.653,0.0883424,0.7232,25.0632992,Safe
2023-07-09 20:00:56,34.6954002,8.0401001,3.805,0.0869603,0.8136,25.1110001,Safe
2023-07-09 19:30:56,34.6966019,8.0469999,3.664,0.0882783,0.8136,25.3134995,Safe
2023-07-09 19:00:56,34.6996994,8.0255003,3.722,0.0946927,0.8136,25.3131008,Safe
2023-07-09 18:30:56,34.7044983,8.0649004,3.81,0.0915914,0.8136,25.1553993,Safe
2023-07-09 18:00:56,34.7060013,8.0579004,3.943,0.0937333,0.7232,25.2215996,Safe
2023-07-09 17:30:56,34.7070999,8.0647001,3.977,0.0903898,0.6328,24.9750004,Safe
2023-07-09 17:00:56,34.7057991,8.0686998,4.04,0.0853441,0.6328,24.7845993,Safe
2023-07-09 16:30:56,34.7066002,8.0249996,3.913,0.0859985,0.6328,24.6826,Safe
2023-07-09 16:00:56,34.7080002,8.0600996,3.579,0.0879355,0.8136,24.9505997,Safe
2023-07-09 15:30:56,34.7050018,8.0465002,3.582,0.0833479,1.1752,24.6044006,Safe
2023-07-09 15:00:56,34.6926994,8.0572996,3.7820001,0.0876732,0.7232,24.5951996,Safe
2023-07-09 14:30:56,34.6954002,8.0591002,4.129,0.0868383,0.6328,24.6956005,Safe
2023-07-09 14:00:56,34.6883011,8.0578003,4.249,0.0825116,0.7232,24.6382999,Safe
2023-07-09 13:30:56,34.6827011,8.0459995,3.4100001,0.0790546,0.6328,24.5916004,Safe
2023-07-09 13:00:56,34.6772995,8.0690002,3.441,0.0771784,0.7232,24.6597996,Safe
2023-07-09 12:30:56,34.6724014,8.0251999,3.3929999,0.0796608,0.6328,24.8577995,Safe
2023-07-09 12:00:56,34.6655006,8.0445004,3.3900001,0.0841449,0.5424,24.7518997,Safe
2023-07-09 11:30:56,34.6663017,8.0500002,3.243,0.0784041,0.5424,24.6126995,Safe
2023-07-09 11:00:56,34.6674004,8.0595999,3.2679999,0.0825438,0.7232,24.5435009,Safe
2023-07-09 10:30:56,34.6624985,8.0654001,3.1960001,0.0790476,0.7232,24.8708,Safe
2023-07-09 10:00:56,34.6688004,8.0394001,3.4070001,0.0774539,0.904,25.0352001,Safe
2023-07-09 09:30:56,34.6752014,8.0490999,3.4059999,0.0736974,0.452,25.0296001,Safe
2023-07-09 09:00:56,34.6736984,8.0515003,3.358,0.0758924,0.8136,24.9438,Safe
2023-07-09 08:30:56,34.6851997,8.059,3.381,0.0793361,0.3616,25.0079994,Safe
2023-07-09 08:00:56,34.6948013,8.0677004,3.1619999,0.0808825,0.6328,24.9927998,Safe
2023-07-09 07:30:56,34.6952019,8.0790997,3.3269999,0.0806721,0.6328,24.9230003,Safe
2023-07-09 07:00:56,34.7028008,8.0847998,3.053,0.0767784,0.7232,25.4789009,Safe
2023-07-09 06:30:56,34.7108002,8.0806999,3.0339999,0.0811202,0.6328,24.8577003,Safe
2023-07-09 06:00:56,34.7103996,8.0934,3.095,0.078242,0.6328,25.7150993,Safe
2023-07-09 05:30:56,34.7052002,8.0916004,3.2520001,0.0831845,0.7232,24.6235008,Safe
2023-07-09 05:00:56,34.7085991,8.0822001,3.3970001,0.0832793,1.3560001,24.6555004,Safe
2023-07-09 04:30:56,34.7036018,8.0872002,3.4119999,0.0822811,0.6328,24.6375999,Safe
2023-07-09 04:00:56,34.7030983,8.0881004,3.425,0.083543,0.7232,24.7045002,Safe
2023-07-09 03:30:56,34.6988983,8.0832005,3.4790001,0.0842381,0.7232,24.6464996,Safe
2023-07-09 03:00:56,34.7043991,7.9538999,3.46,0.081292,0.9944,25.1119003,Safe
2023-07-09 02:30:56,34.7036018,7.9512,3.428,0.0823995,0.8136,25.2625999,Safe
2023-07-09 02:00:56,34.7071991,7.9903998,3.3139999,0.0833845,1.0848,25.4157009,Safe
2023-07-09 01:30:56,34.7015991,7.9833002,3.052,0.0811632,0.7232,25.4587002,Safe
2023-07-09 01:00:56,34.6935005,7.9123998,3.22,0.0830314,0.904,25.8367004,Safe
2023-07-09 00:30:56,34.7014008,7.9804001,3.0969999,0.0836581,0.7232,25.8955002,Safe
2023-07-09 00:00:56,34.6908989,7.9545999,3.1689999,0.0836581,0.9944,25.8712006,Safe
2023-07-08 23:30:56,34.7064018,8.0059996,3.2119999,0.0812356,1.1752,25.7870998,Safe
2023-07-08 23:00:56,34.7018013,7.9271998,3.2639999,0.0803758,1.0848,25.6352997,Safe
2023-07-08 22:30:56,34.6697006,7.9492998,3.4330001,0.0771641,0.8136,25.6271992,Safe
2023-07-08 22:00:56,34.7313995,8.0173998,3.3599999,0.0769914,0.904,25.2980003,Safe
2023-07-08 21:30:56,34.7243004,7.9836001,3.4519999,0.0757012,0.904,25.2450008,Safe
2023-07-08 21:00:56,34.6722984,7.9568,3.256,0.0742128,0.8136,25.5683994,Safe
2023-07-08 20:30:56,34.6371002,8.0242004,3.2690001,0.0730875,0.8136,25.4888,Safe
2023-07-08 20:00:56,34.6624985,8.0026999,3.358,0.0724047,0.8136,24.7050991,Safe
2023-07-08 19:30:56,34.6329002,8.0058002,3.536,0.0708173,0.8136,25.4449005,Safe
2023-07-08 19:00:56,34.7276001,7.9052,3.83,0.0683219,0.7232,24.4368,Safe
2023-07-08 18:30:56,34.6839981,8.0346003,3.439,0.068095,0.7232,24.4272003,Safe
2023-07-08 18:00:56,34.6380005,8.0213003,3.693,0.0689849,0.7232,24.9270992,Safe
2023-07-08 17:30:56,34.6459999,8.0319004,3.568,0.0691307,0.8136,24.4323997,Safe
2023-07-08 17:00:56,34.6011009,8.0149002,3.457,0.0666182,0.7232,24.9449997,Safe
2023-07-08 16:30:56,34.6158981,8.0307999,3.4820001,0.067817,0.8136,24.6756992,Safe
2023-07-08 16:00:56,34.6276016,8.0057001,3.52,0.0693311,0.6328,24.5314999,Safe
2023-07-08 15:30:56,34.5950012,8.0438995,3.5469999,0.0664494,0.8136,25.2549,Safe
2023-07-08 15:00:56,34.6390991,8.0571003,3.579,0.0677397,0.7232,24.6296997,Safe
2023-07-08 14:30:56,34.6068001,8.0789003,3.6800001,0.0707087,0.6328,24.7502995,Safe
2023-07-08 14:00:56,34.4029007,8.0942001,3.779,0.064749,0.8136,24.5676994,Safe
2023-07-08 13:30:56,34.3816986,8.0843,3.7260001,0.0674717,0.8136,24.5137005,Safe
2023-07-08 13:00:56,34.3137016,8.1120996,3.6029999,0.0663957,0.6328,24.4242992,Safe
2023-07-08 12:30:56,34.168499,8.0935001,3.677,0.0619172,0.1808,24.7999001,Safe
2023-07-08 12:00:56,34.2975998,8.0981998,3.7190001,0.0644561,0.8136,24.927,Safe
2023-07-08 11:30:56,34.4269981,8.0939999,3.747,0.0634042,0.452,24.9239006,Safe
2023-07-08 11:00:56,34.3795013,8.0897999,3.8340001,0.0579827,0.2712,25.0538998,Safe
2023-07-08 10:30:56,34.3028984,8.0930004,3.8150001,0.0604654,0.5424,25.1088009,Safe
2023-07-08 10:00:56,34.3535004,8.0684996,3.631,0.059799,0.9944,25.3005009,Safe
2023-07-08 09:30:56,34.2612991,8.0656996,3.6259999,0.0629225,0.3616,25.2966995,Safe
2023-07-08 09:00:56,33.9821014,8.0683002,3.6029999,0.0635809,0.7232,25.2502995,Safe
2023-07-08 08:30:56,33.3462982,8.0714998,3.671,0.0630248,0.7232,25.4172001,Safe
2023-07-08 08:00:56,34.5522995,8.0719004,3.7260001,0.0634563,0.5424,25.7192993,Safe
2023-07-08 07:00:56,34.5453987,8.0695,3.7160001,0.0648448,0.452,26.1546001,Safe
2023-07-08 06:30:56,34.6394997,8.0717001,3.806,0.0671133,0.5424,25.6215992,Safe
2023-07-08 06:00:56,34.5043983,8.0683002,3.803,0.0674415,0.452,25.8836994,Safe
2023-07-08 05:30:56,34.6102982,8.0724001,3.9630001,0.0687014,0.6328,25.9074001,Safe
2023-07-08 05:00:56,34.5131989,8.0748997,4.0279999,0.0685034,0.5424,25.9888992,Safe
2023-07-08 04:30:56,34.669899,8.0749998,4.007,0.0684051,0.6328,26.1375008,Safe
2023-07-08 04:00:56,34.5816002,8.0768003,4.0679998,0.0693351,0.6328,26.0489998,Safe
2023-07-08 03:30:56,34.5541992,8.0769997,4.1620002,0.0699059,0.6328,24.8561993,Safe
2023-07-08 03:00:56,34.4637985,8.0761995,4.1630001,0.0712188,0.6328,25.2000008,Safe
2023-07-08 02:30:56,34.6096992,8.0739002,4.132,0.0731615,0.904,25.1158009,Safe
2023-07-08 02:00:56,34.5940018,8.0735998,4.1389999,0.0723202,0.8136,25.2563,Safe
2023-07-08 01:30:56,34.6074982,8.0762997,4.1529999,0.073088,0.9944,25.5578995,Safe
2023-07-08 01:00:56,34.5891991,8.0789003,4.0370002,0.0732009,1.1752,25.5830002,Safe
2023-07-08 00:30:56,34.5740013,8.0924997,3.326,0.0733876,0.8136,25.1695995,Safe
2023-07-08 00:00:56,34.5554008,8.0846004,3.2179999,0.0714005,0.7232,25.3390007,Safe
2023-07-07 23:30:56,34.5770988,8.0882998,3.3699999,0.0710124,0.6328,24.9638004,Safe
2023-07-07 23:00:56,34.600399,8.0962,3.23,0.0703386,0.5424,25.1231995,Safe
2023-07-07 22:30:56,34.5556984,8.0896997,3.5409999,0.073542,0.2712,25.2616005,Safe
2023-07-07 22:00:56,34.6649017,8.0949001,3.6930001,0.0732776,0.8136,25.3684006,Safe
2023-07-07 21:30:56,34.6506996,8.0938997,3.5120001,0.0713599,0.5424,25.3036003,Safe
2023-07-07 21:00:56,34.5239983,8.0941,3.7609999,0.072535,0.8136,25.5098991,Safe
2023-07-07 20:30:56,34.6647987,8.0955,3.944,0.0722206,1.1752,25.4417,Safe
2023-07-07 20:00:56,34.6162987,8.0980997,4.116,0.070442,0.8136,26.6256008,Safe
2023-07-07 19:30:57,34.6314011,8.0923004,4.198,0.0728206,0.5424,25.3521004,Safe
2023-07-07 19:00:56,34.6232986,8.0466003,4.107,0.0705666,0.5424,25.2581005,Safe
2023-07-07 18:30:56,34.5703011,8.0811005,4.153,0.071014,0.6328,25.2423,Safe
2023-07-07 18:00:56,34.4914017,8.0361004,4.252,0.072846,0.8136,25.4025993,Safe
2023-07-07 17:30:56,34.6096992,8.1132002,4.122,0.0706532,0.5424,25.1205006,Safe
2023-07-07 17:00:56,34.5158005,8.1052999,4.031,0.0723444,0.5424,25.0638008,Safe
2023-07-07 16:30:56,34.5553017,8.1055002,4.0089998,0.0736583,0.5424,25.0310001,Safe
2023-07-07 16:00:56,34.5918999,8.0868998,3.9690001,0.0709375,0.452,25.0732994,Safe
2023-07-07 15:30:56,34.5824013,8.1061001,3.0020001,0.0708089,0.5424,25.1481991,Safe
2023-07-07 15:00:56,34.5259018,8.0642996,3.0139999,0.0703716,0.5424,24.8941994,Safe
2023-07-07 14:30:56,34.455101,8.0622997,2.9260001,0.0709168,0.5424,25.1033001,Safe
2023-07-07 14:00:56,34.4417992,8.0716,3.039,0.0734642,0.9944,25.1131992,Safe
2023-07-07 13:30:56,34.3623009,8.0602999,3.0439999,0.0728628,0.452,25.1469002,Safe
2023-07-07 13:00:56,34.5000992,8.0558996,3.1630001,0.0717242,0.452,25.1210995,Safe
2023-07-07 12:30:56,34.4435005,8.0538998,3.175,0.0738451,0.452,25.0937996,Safe
2023-07-07 12:00:56,34.4388008,8.0601997,3.3239999,0.0777464,0.452,25.1049995,Safe
2023-07-07 11:30:56,34.4824982,8.0679998,3.5680001,0.0762255,0.452,25.0942001,Safe
2023-07-07 11:00:56,34.4828987,8.0908003,3.4619999,0.0734165,0.3616,25.0795994,Safe
2023-07-07 10:30:56,34.2384987,8.0833998,3.3699999,0.0737551,0.452,25.0709991,Safe
2023-07-07 10:00:56,34.3843002,8.0862999,3.6129999,0.0708091,0.452,25.1625004,Safe
2023-07-07 09:30:56,34.2602005,8.0441999,3.7390001,0.0743796,0.6328,25.1583996,Safe
2023-07-07 09:00:56,34.1545982,8.0965004,3.75,0.0759641,0.7232,25.4377995,Safe
2023-07-07 08:30:56,34.4911995,8.0755997,3.733,0.0751063,0.6328,25.2324009,Safe
2023-07-07 08:00:56,34.4175987,8.0960999,3.7809999,0.0645622,0.7232,25.1849995,Safe
2023-07-07 07:30:56,34.2995987,8.0867996,3.7809999,0.0728291,0.7232,25.2212009,Safe
2023-07-07 07:00:56,34.3121986,8.0742998,3.845,0.0769374,0.8136,25.2233009,Safe
2023-07-07 06:30:56,34.2341995,8.0003996,3.9560001,0.079395,0.9944,25.3071995,Safe
2023-07-07 06:00:56,34.1598015,7.9489999,4.0539999,0.0795057,0.904,25.3176994,Safe
2023-07-07 05:30:56,34.0551987,7.9645,4.1059999,0.0816194,0.9944,25.3348007,Safe
2023-07-07 05:00:56,34.3321991,7.9770999,4.1240001,0.0782296,0.904,25.3528004,Safe
2023-07-07 04:30:56,34.3642006,7.9858999,4.131,0.0834891,1.0848,25.3910007,Safe
2023-07-07 04:00:56,34.3050995,8.0120001,4.118,0.0858631,0.9944,25.3048,Safe
2023-07-07 03:30:56,34.3081017,8.0567999,4.1420002,0.0707287,1.0848,25.8918991,Safe
2023-07-07 03:00:56,34.230999,8.0257998,4.1420002,0.0834932,0.904,25.9160995,Safe
2023-07-07 02:30:56,34.2318001,8.0752001,4.1599998,0.0847232,0.904,26.0601006,Safe
2023-07-07 02:00:56,34.2314987,8.0668001,4.1869998,0.0830314,0.9944,25.9876995,Safe
2023-07-07 01:30:56,34.2176018,8.0774002,4.1950002,0.0865909,1.0848,26.0470009,Safe
2023-07-07 01:00:56,34.3846016,8.0255003,4.2150002,0.0857268,0.8136,26.0981007,Safe
2023-07-07 00:30:56,34.2873001,8.0885,4.2290001,0.08366,0.5424,26.3167992,Safe
2023-07-07 00:00:56,34.2310982,7.8994002,4.2399998,0.0840796,0.452,26.4267998,Safe
2023-07-06 23:30:56,34.385601,7.9651999,4.243,0.0819726,0.2712,26.655899,Safe
2023-07-06 23:00:56,34.2975998,7.9812999,4.2550001,0.0838713,0.452,27.0125008,Safe
2023-07-06 22:30:56,34.3931999,7.9275999,4.2589998,0.0873077,0.0904,27.3686008,Safe
2023-07-06 22:00:56,34.4916,8.0321999,4.2600002,0.0833902,0.1808,27.8514004,Safe
2023-07-06 21:30:56,34.4976997,7.961,4.2579999,0.0858098,0.2712,28.0372009,Safe
2023-07-06 21:00:57,34.6591988,7.9825001,4.262,0.0852164,0.0904,27.905899,Safe
2023-07-06 20:30:56,34.5474014,7.9510002,4.263,0.0821705,0.1808,27.5130997,Safe
2023-07-06 20:00:56,34.5962982,7.9935002,3.681,0.0816565,0.1808,27.0580006,Safe
2023-07-06 19:30:56,34.4977989,8.0432997,3.807,0.0847045,0.1808,27.7159004,Safe
2023-07-06 19:00:56,34.6459999,8.0360003,3.908,0.080019,6.9608002,26.2686996,Safe
2023-07-06 18:30:56,34.5407982,8.1101999,3.899,0.080205,0.5424,26.5100994,Safe
2023-07-06 18:00:56,34.5769997,8.0812998,3.979,0.0818559,1.6272,26.1455994,Safe
2023-07-06 17:30:56,34.5639,8.1036997,4.108,0.0777526,1.7176001,25.5652008,Safe
2023-07-06 17:00:56,34.3717003,8.0958996,4.614,0.0804095,1.8080001,25.5139999,Safe
